12.12.2010;4,582;4,582;4,582;4,582;0,00%
05.12.2010;4,582;4,582;4,582;4,582;2,35%
28.11.2010;4,477;4,477;4,477;4,477;0,45%
21.11.2010;4,457;4,457;4,457;4,457;5,79%
14.11.2010;4,213;4,213;4,213;4,213;2,11%
07.11.2010;4,126;4,126;4,126;4,126;4,69%
31.10.2010;3,941;3,941;3,941;3,941;1,16%
24.10.2010;3,896;3,896;3,896;3,896;1,64%
17.10.2010;3,833;3,833;3,833;3,833;2,62%
10.10.2010;3,735;3,735;3,735;3,735;0,46%
03.10.2010;3,718;3,718;3,718;3,718;-3,05%
26.09.2010;3,835;3,835;3,835;3,835;-2,22%
19.09.2010;3,922;3,922;3,922;3,922;0,23%
12.09.2010;3,913;3,913;3,913;3,913;2,43%
05.09.2010;3,820;3,820;3,820;3,820;1,19%
29.08.2010;3,775;3,775;3,775;3,775;-0,58%
22.08.2010;3,797;3,797;3,797;3,797;0,24%
15.08.2010;3,788;3,788;3,788;3,788;-2,12%
08.08.2010;3,870;3,870;3,870;3,870;2,19%
01.08.2010;3,787;3,787;3,787;3,787;-4,51%
25.07.2010;3,966;3,966;3,966;3,966;-2,00%
